state_alpha,commodity_desc,year,Unnamed: 0,watershed_desc,begin_code,state_ansi,county_ansi,county_name,county_code,watershed_code,end_code,state_fips_code,asd_code,asd_desc,zip_5,country_code,week_ending,value,region_desc,congr_district_code
MN,BARLEY,2007,48210.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,53.4,,
MN,BARLEY,2012,199964.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,61.1,,
MN,BARLEY,2017,354373.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,79.5,,
MN,BEANS,2002,40864.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,18.8,,
MN,BEANS,2007,48270.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,18.3,,
MN,BEANS,2012,200337.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,20.4,,
MN,BEANS,2017,354722.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,23.7,,
MN,BEANS,2018,354754.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,29.0,,
MN,CORN,2002,41023.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,84.95,,
MN,CORN,2007,48440.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,78.14999999999999,,
MN,CORN,2012,201445.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,87.3,,
MN,CORN,2017,355932.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,107.7,,
MN,CORN,2018,355873.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,115.5,,
MN,HAY,2002,41369.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,1.7000000000000002,,
MN,HAY,2007,48783.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,2.1500000000000004,,
MN,HAY,2012,202671.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,2.6,,
MN,HAY,2017,357089.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,2.65,,
MN,HAY & HAYLAGE,2018,357335.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,5.4,,
MN,HAYLAGE,2002,41576.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,6.85,,
MN,HAYLAGE,2007,48990.5,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,5.0,,
MN,HAYLAGE,2012,203419.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,6.550000000000001,,
MN,HAYLAGE,2017,357905.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,5.6,,
MN,LETTUCE,2018,371516.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,200.0,,
MN,OATS,2002,41776.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,53.1,,
MN,OATS,2007,49181.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,58.1,,
MN,OATS,2012,204040.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,59.7,,
MN,OATS,2017,358609.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,82.1,,
MN,POTATOES,2002,42744.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,270.5,,
MN,POTATOES,2018,372343.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,465.0,,
MN,SORGHUM,2002,41803.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,42.9,,
MN,SORGHUM,2007,49214.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,10.0,,
MN,SORGHUM,2012,204180.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,18.8,,
MN,SORGHUM,2017,358912.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,,,
MN,SOYBEANS,2002,41877.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,42.9,,
MN,SOYBEANS,2007,49291.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,38.8,,
MN,SOYBEANS,2012,204824.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,42.1,,
MN,SOYBEANS,2017,359587.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,46.4,,
MN,SOYBEANS,2018,359581.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,57.0,,
MN,SUGARBEETS,2002,41938.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,20.3,,
MN,SUGARBEETS,2007,49345.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,25.1,,
MN,SUGARBEETS,2012,205023.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,27.3,,
MN,SUGARBEETS,2017,359807.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,29.6,,
MN,SWEET CORN,2018,372727.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,147.0,,
MN,TOMATOES,2018,372994.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,,,
MN,WHEAT,2002,42174.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,35.65,,
MN,WHEAT,2007,49592.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,42.3,,
MN,WHEAT,2012,206044.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,56.2,,
MN,WHEAT,2017,360839.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,66.2,,
MN,WHEAT,2018,360750.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,50.0,,
MO,BARLEY,2002,44747.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,45.4,,
MO,BARLEY,2007,52943.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,38.7,,
MO,BARLEY,2012,219952.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,BARLEY,2017,387876.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,71.1,,
MO,BEANS,2002,44757.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,37.5,,
MO,BEANS,2007,52950.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,BEANS,2012,219978.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,CORN,2002,44877.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,55.45,,
MO,CORN,2007,53079.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,76.9,,
MO,CORN,2012,221064.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,37.75,,
MO,CORN,2017,388945.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,91.39999999999999,,
MO,CORN,2018,388906.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,109.5,,
MO,COTTON,2002,44997.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,1.5,,
MO,COTTON,2007,53204.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,1.9,,
MO,COTTON,2012,221543.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,2.0,,
MO,COTTON,2017,389496.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,2.4,,
MO,COTTON,2018,389453.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,HAY,2002,45433.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,2.5,,
MO,HAY,2007,53618.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,1.9,,
MO,HAY,2012,222866.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,2.1,,
MO,HAY,2017,390650.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,2.1,,
MO,HAY & HAYLAGE,2018,390903.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,4.7,,
MO,HAYLAGE,2002,45639.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,5.0,,
MO,HAYLAGE,2007,53832.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,3.5,,
MO,HAYLAGE,2012,223654.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,3.85,,
MO,HAYLAGE,2017,391471.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,4.3,,
MO,LETTUCE,2018,404572.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,180.0,,
MO,OATS,2002,45753.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,OATS,2007,53939.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,48.4,,
MO,OATS,2012,224077.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,OATS,2017,391972.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,67.8,,
MO,PEANUTS,2002,45762.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,PEANUTS,2007,53947.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,PEANUTS,2012,224133.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,PEANUTS,2017,392099.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,POTATOES,2002,46735.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,POTATOES,2018,405105.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,300.0,,
MO,RICE,2002,45885.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,59.4,,
MO,RICE,2007,54061.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,68.4,,
MO,RICE,2012,224594.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,69.9,,
MO,RICE,2017,392538.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,74.1,,
MO,RICE,2018,392535.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,79.0,,
MO,SORGHUM,2002,45955.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,81.4,,
MO,SORGHUM,2007,54131.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,94.6,,
MO,SORGHUM,2012,225111.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,80.6,,
MO,SORGHUM,2017,393047.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,80.7,,
MO,SOYBEANS,2002,46032.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,34.1,,
MO,SOYBEANS,2007,54213.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,35.9,,
MO,SOYBEANS,2012,225804.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,36.1,,
MO,SOYBEANS,2017,393755.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,49.6,,
MO,SOYBEANS,2018,393749.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,54.0,,
MO,SWEET CORN,2018,405393.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,143.0,,
MO,TOBACCO,2002,46078.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,TOBACCO,2007,54258.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,TOBACCO,2012,226234.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,TOBACCO,2017,394053.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,,,
MO,TOMATOES,2018,405761.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,261.0,,
MO,WHEAT,2002,46184.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,47.8,,
MO,WHEAT,2007,54369.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,41.2,,
MO,WHEAT,2012,226884.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,55.2,,
MO,WHEAT,2017,394717.5,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,72.7,,
MO,WHEAT,2018,394669.0,,0.0,29.0,,,,0.0,0.0,29.0,,,,9000.0,,69.0,,
MS,BEANS,2002,42998.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,5.3,,
MS,BEANS,2012,210360.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,15.9,,
MS,CORN,2002,43111.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,119.65,,
MS,CORN,2007,51035.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,140.5,,
MS,CORN,2012,211260.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,147.15,,
MS,CORN,2017,374737.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,183.4,,
MS,CORN,2018,374710.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,108.5,,
MS,COTTON,2002,43240.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,1.8,,
MS,COTTON,2007,51167.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.1,,
MS,COTTON,2012,211825.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.1,,
MS,COTTON,2017,375346.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.2,,
MS,COTTON,2018,375303.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,HAY,2002,43527.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.5,,
MS,HAY,2007,51448.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,1.8,,
MS,HAY,2012,212903.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.3,,
MS,HAY,2017,376101.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.3,,
MS,HAY & HAYLAGE,2018,376302.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,3.35,,
MS,HAYLAGE,2002,43656.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,3.9000000000000004,,
MS,HAYLAGE,2007,51574.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.8,,
MS,HAYLAGE,2012,213445.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,1.9,,
MS,HAYLAGE,2017,376811.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,2.65,,
MS,LETTUCE,2018,385856.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,263.0,,
MS,OATS,2002,43694.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,OATS,2007,51603.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,85.69999999999999,,
MS,OATS,2012,213665.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,77.0,,
MS,OATS,2017,376963.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,81.0,,
MS,PEANUTS,2002,43712.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,PEANUTS,2007,51625.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,PEANUTS,2012,213920.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,PEANUTS,2017,377190.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,PEANUTS,2018,377184.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,POTATOES,2002,44568.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,POTATOES,2018,386228.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,200.0,,
MS,RICE,2002,43791.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,62.2,,
MS,RICE,2007,51705.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,71.9,,
MS,RICE,2012,214207.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,72.0,,
MS,RICE,2017,377482.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,73.7,,
MS,RICE,2018,377479.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,78.0,,
MS,SORGHUM,2002,43857.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,77.0,,
MS,SORGHUM,2007,51772.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,90.5,,
MS,SORGHUM,2012,214610.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,91.3,,
MS,SORGHUM,2017,377764.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,SOYBEANS,2002,43934.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,35.3,,
MS,SOYBEANS,2007,51854.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,43.3,,
MS,SOYBEANS,2012,215235.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,45.9,,
MS,SOYBEANS,2017,378400.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,56.3,,
MS,SOYBEANS,2018,378394.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,65.0,,
MS,SWEET CORN,2018,386450.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,209.0,,
MS,TOBACCO,2002,43963.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MS,TOMATOES,2018,386882.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,558.0,,
MS,WHEAT,2002,44060.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,40.6,,
MS,WHEAT,2007,51967.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,56.2,,
MS,WHEAT,2012,215827.0,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,56.5,,
MS,WHEAT,2017,378787.5,,0.0,28.0,,,,0.0,0.0,28.0,,,,9000.0,,,,
MT,BARLEY,2002,47021.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,44.3,,
MT,BARLEY,2007,55497.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,44.7,,
MT,BARLEY,2012,231761.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,43.0,,
MT,BARLEY,2017,407132.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,60.9,,
MT,BEANS,2002,47081.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,13.85,,
MT,BEANS,2007,55550.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,16.55,,
MT,BEANS,2012,232054.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,14.45,,
MT,BEANS,2017,407400.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,19.3,,
MT,BEANS,2018,407421.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,35.0,,
MT,CORN,2002,47191.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,22.65,,
MT,CORN,2007,55669.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,35.35,,
MT,CORN,2012,232937.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,25.299999999999997,,
MT,CORN,2017,408347.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,27.3,,
MT,CORN,2018,408284.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,101.5,,
MT,HAY,2002,47608.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,1.45,,
MT,HAY,2007,56080.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,1.7000000000000002,,
MT,HAY,2012,234262.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,1.55,,
MT,HAY,2017,409554.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,1.85,,
MT,HAY & HAYLAGE,2018,409843.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,3.0,,
MT,HAYLAGE,2002,47868.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,4.9,,
MT,HAYLAGE,2007,56330.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,4.65,,
MT,HAYLAGE,2012,235063.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,3.8,,
MT,HAYLAGE,2017,410431.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,2.5999999999999996,,
MT,LETTUCE,2018,420487.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,285.0,,
MT,OATS,2002,48034.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,58.2,,
MT,OATS,2007,56485.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,64.6,,
MT,OATS,2012,235518.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,61.6,,
MT,OATS,2017,410924.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,66.5,,
MT,POTATOES,2002,48824.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,312.9,,
MT,POTATOES,2018,421082.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,378.0,,
MT,SORGHUM,2017,411191.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,39.7,,
MT,SORGHUM,2018,411186.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,60.0,,
MT,SOYBEANS,2002,48139.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,,,
MT,SOYBEANS,2007,56598.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,,,
MT,SOYBEANS,2012,235892.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,23.9,,
MT,SOYBEANS,2017,411528.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,37.3,,
MT,SOYBEANS,2018,411522.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,41.0,,
MT,SUGARBEETS,2002,48202.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,20.1,,
MT,SUGARBEETS,2007,56651.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,24.7,,
MT,SUGARBEETS,2012,236115.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,27.6,,
MT,SUGARBEETS,2017,411749.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,,,
MT,SWEET CORN,2018,421328.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,84.0,,
MT,TOMATOES,2018,421532.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,98.0,,
MT,WHEAT,2002,48400.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,30.700000000000003,,
MT,WHEAT,2007,56857.5,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,35.099999999999994,,
MT,WHEAT,2012,237028.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,36.3,,
MT,WHEAT,2017,412665.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,43.099999999999994,,
MT,WHEAT,2018,412531.0,,0.0,30.0,,,,0.0,0.0,30.0,,,,9000.0,,84.0,,
NC,BARLEY,2002,58680.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,59.7,,
NC,BARLEY,2007,69268.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,49.6,,
NC,BARLEY,2012,288945.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,59.0,,
NC,BARLEY,2017,510726.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,61.2,,
NC,BEANS,2002,58690.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,BEANS,2012,289030.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,BEANS,2017,510804.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,CORN,2002,58815.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,48.55,,
NC,CORN,2007,69401.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,103.05000000000001,,
NC,CORN,2012,290085.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,66.35,,
NC,CORN,2017,511811.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,152.3,,
NC,CORN,2018,511767.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,194.0,,
NC,COTTON,2002,58942.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,0.9,,
NC,COTTON,2007,69524.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,1.5,,
NC,COTTON,2012,290698.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.0,,
NC,COTTON,2017,512457.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.0,,
NC,COTTON,2018,512414.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,HAY,2002,59285.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.0,,
NC,HAY,2007,69844.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,1.6,,
NC,HAY,2012,291869.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.45,,
NC,HAY,2017,513333.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.2,,
NC,HAY & HAYLAGE,2018,513583.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.85,,
NC,HAYLAGE,2002,59483.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,5.1,,
NC,HAYLAGE,2007,70044.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,3.6,,
NC,HAYLAGE,2012,292628.5,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,5.2,,
NC,HAYLAGE,2017,514076.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,2.6,,
NC,LETTUCE,2018,528705.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,369.0,,
NC,OATS,2002,59600.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,53.3,,
NC,OATS,2007,70167.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,51.0,,
NC,OATS,2012,293066.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,46.6,,
NC,OATS,2017,514477.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,67.3,,
NC,PEANUTS,2002,59657.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,PEANUTS,2007,70226.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,PEANUTS,2012,293434.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,PEANUTS,2017,514846.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
NC,PEANUTS,2018,514840.0,,0.0,37.0,,,,0.0,0.0,37.0,,,,9000.0,,,,
